Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-09 00:00:00-04:00,1.658001879566655,1.7194404869898372,1.619287032891267,1.6411693096160889,2162400,0.0,0.0
2002-07-10 00:00:00-04:00,1.641169236951302,1.6916667840398745,1.594879912427689,1.6159205436706543,2144000,0.0,0.0
2002-07-11 00:00:00-04:00,1.6032960703267105,1.6066626484497004,1.4938848497660264,1.5511153936386108,2443200,0.0,0.0
2002-07-12 00:00:00-04:00,1.5511149723454465,1.5511149723454465,1.4787351676328058,1.4888347387313843,1052800,0.0,0.0
2002-07-15 00:00:00-04:00,1.4871518322219204,1.4871518322219204,1.3297679191457161,1.4055142402648926,1300000,0.0,0.0
2002-07-16 00:00:00-04:00,1.3844732992154436,1.4198215584451601,1.3541747454393318,1.362591028213501,1246400,0.0,0.0
2002-07-17 00:00:00-04:00,1.3667993175863473,1.4013059382483741,1.2035240626629213,1.3541749715805054,6398400,0.0,0.0
2002-07-18 00:00:00-04:00,1.3541749454042118,1.3802652813822598,1.3432338082876123,1.3499668836593628,1261600,0.0,0.0
2002-07-19 00:00:00-04:00,1.3423922233559125,1.3474420100427287,1.3171434504491042,1.3280845880508423,1353600,0.0,0.0
2002-07-22 00:00:00-04:00,1.3230347094794173,1.3861565131378144,1.3129352176835287,1.3297677040100098,999200,0.0,0.0
2002-07-23 00:00:00-04:00,1.3381838917052704,1.3802651471710163,1.2834782917052507,1.3466001749038696,2536000,0.0,0.0
2002-07-24 00:00:00-04:00,1.3297677803647263,1.482943615390061,1.2615961064985566,1.4804186820983887,1784800,0.0,0.0
2002-07-25 00:00:00-04:00,1.4812606121057055,1.4812606121057055,1.397098079151146,1.4290797710418701,560800,0.0,0.0
2002-07-26 00:00:00-04:00,1.4299213454272026,1.4896768243652068,1.4299213454272026,1.4762108325958252,668800,0.0,0.0
2002-07-29 00:00:00-04:00,1.4778934205069563,1.544381871005874,1.4778934205069563,1.5401736497879028,936000,0.0,0.0
2002-07-30 00:00:00-04:00,1.5401740258403853,1.548590309804042,1.4854684208675137,1.5107172727584839,716800,0.0,0.0
2002-07-31 00:00:00-04:00,1.4938846332686289,1.494726277677403,1.4501200871759077,1.4728440046310425,777600,0.0,0.0
2002-08-01 00:00:00-04:00,1.4644279398870328,1.4644279398870328,1.364274487659448,1.404672622680664,1011200,0.0,0.0
2002-08-02 00:00:00-04:00,1.39288954552663,1.39288954552663,1.2498133677309713,1.2708539962768555,1099200,0.0,0.0
2002-08-05 00:00:00-04:00,1.2708541622171963,1.3196684203964237,1.2708541622171963,1.291894793510437,702400,0.0,0.0
2002-08-06 00:00:00-04:00,1.3045190777141895,1.3373424898548099,1.3045190777141895,1.3289262056350708,1688800,0.0,0.0
2002-08-07 00:00:00-04:00,1.3314509508955228,1.3466002291579104,1.3003108302278816,1.337342381477356,1560800,0.0,0.0
2002-08-08 00:00:00-04:00,1.3297679685241595,1.3339761110087596,1.1656510537338949,1.2540216445922852,4937600,0.0,0.0
2002-08-09 00:00:00-04:00,1.25402158278222,1.3129354141355045,1.25402158278222,1.2834784984588623,946400,0.0,0.0
2002-08-12 00:00:00-04:00,1.282636806298251,1.3676409721374512,1.2792703086543042,1.3676409721374512,926400,0.0,0.0
2002-08-13 00:00:00-04:00,1.3886814930841407,1.4484368014910414,1.3684825088116421,1.3760571479797363,1760800,0.0,0.0
2002-08-14 00:00:00-04:00,1.3760571232834449,1.498092671138841,1.3760571232834449,1.456011414527893,3224800,0.0,0.0
2002-08-15 00:00:00-04:00,1.5149253715615167,1.5780472620432466,1.5149253715615167,1.5233416557312012,3407200,0.0,0.0
2002-08-16 00:00:00-04:00,1.5233416268796203,1.666417812945365,1.5233416268796203,1.5931965112686157,1723200,0.0,0.0
2002-08-19 00:00:00-04:00,1.5931961909983203,1.7194399441927706,1.5738388540350405,1.6790419816970825,1722400,0.0,0.0
2002-08-20 00:00:00-04:00,1.742164381223742,1.8094943389263687,1.70008311752778,1.760680079460144,5432800,0.0,0.0
2002-08-21 00:00:00-04:00,1.7632050242975326,1.8094943504468888,1.7270151116042296,1.8052862882614136,1994400,0.0,0.0
2002-08-22 00:00:00-04:00,1.7842453691559415,1.8094940592602986,1.7169152613322274,1.7253315448760986,3035200,0.0,0.0
2002-08-23 00:00:00-04:00,1.7253317621689808,1.7261734066820926,1.6622098684310913,1.6622098684310913,1333600,0.0,0.0
2002-08-26 00:00:00-04:00,1.6630514281255195,1.7463723043467425,1.6605264947149605,1.738797664642334,2069600,0.0,0.0
2002-08-27 00:00:00-04:00,1.7421640965817817,1.770779364061938,1.7211234681715055,1.7345894575119019,1864800,0.0,0.0
2002-08-28 00:00:00-04:00,1.7295394578444874,1.7884532770645702,1.713548697064466,1.7589963674545288,2461600,0.0,0.0
2002-08-29 00:00:00-04:00,1.7522632790734582,1.8044441013360775,1.7228063710474908,1.8036024570465088,1388000,0.0,0.0
2002-08-30 00:00:00-04:00,1.817910173973678,1.8507335001664702,1.7505800724029539,1.750580072402954,778400,0.0,0.0
2002-09-03 00:00:00-04:00,1.7505800081920595,1.7505800081920595,1.6453768788409207,1.683250069618225,1085600,0.0,0.0
2002-09-04 00:00:00-04:00,1.700083214611403,1.7320649062146518,1.5654231309890747,1.5654231309890747,2308800,0.0,0.0
2002-09-05 00:00:00-04:00,1.5570066489446335,1.6411691705092082,1.5511152981194765,1.6142371892929077,1292800,0.0,0.0
2002-09-06 00:00:00-04:00,1.6201285438410051,1.6664178665969827,1.6201285438410051,1.6504271030426025,1339200,0.0,0.0
2002-09-09 00:00:00-04:00,1.6537937718698934,1.6874587535858154,1.5654231747996856,1.6874587535858154,1700000,0.0,0.0
2002-09-10 00:00:00-04:00,1.6933498486923406,1.7244898889105131,1.6697842870329014,1.716915249824524,1416800,0.0,0.0
2002-09-11 00:00:00-04:00,1.7337476674057044,1.758154710836251,1.7337476674057044,1.750580072402954,599200,0.0,0.0
2002-09-12 00:00:00-04:00,1.771620851702136,1.7741457849065507,1.7169152498245241,1.716915249824524,1172000,0.0,0.0
2002-09-13 00:00:00-04:00,1.7000835228762023,1.7000835228762023,1.6495859622955322,1.6495859622955322,288000,0.0,0.0
2002-09-16 00:00:00-04:00,1.65042678324796,1.703449091049627,1.649585138930189,1.7009241580963135,484800,0.0,0.0
2002-09-17 00:00:00-04:00,1.7219646630809549,1.7556297913098544,1.6714672917920623,1.7185982465744019,388800,0.0,0.0
2002-09-18 00:00:00-04:00,1.708499009965883,1.7160736492453008,1.6706259740960538,1.691666603088379,408000,0.0,0.0
2002-09-19 00:00:00-04:00,1.70008272538726,1.7463720405648273,1.6832501595805565,1.7068157196044922,3078400,0.0,0.0
2002-09-20 00:00:00-04:00,1.756472166762575,1.756472166762575,1.6664181199474521,1.6874587535858154,737600,0.0,0.0
2002-09-23 00:00:00-04:00,1.6882997621801268,1.6908246950553665,1.6731504859831572,1.6748337745666504,1595200,0.0,0.0
2002-09-24 00:00:00-04:00,1.6714675620371549,1.6723092064316782,1.569630837681371,1.634436011314392,1099200,0.0,0.0
2002-09-25 00:00:00-04:00,1.6378021765594628,1.6638926671966163,1.6369606928215685,1.6537930965423584,840000,0.0,0.0
2002-09-26 00:00:00-04:00,1.6664175283511653,1.7379556894302368,1.662209467328318,1.7379556894302368,1353600,0.0,0.0
2002-09-27 00:00:00-04:00,1.737956187096757,1.8641999802591456,1.737956187096757,1.7909786701202393,2938400,0.0,0.0
2002-09-30 00:00:00-04:00,1.7909789566388001,1.8010783718122039,1.6369615107622604,1.7211240530014038,2290400,0.0,0.0
2002-10-01 00:00:00-04:00,1.7211232603955295,1.7211232603955295,1.5999292104353913,1.683250069618225,3411200,0.0,0.0
2002-10-02 00:00:00-04:00,1.670625820452165,1.6824085202355141,1.6243363446098384,1.6664175987243652,1560000,0.0,0.0
2002-10-03 00:00:00-04:00,1.6731506943243852,1.6731506943243852,1.6117120981216428,1.611712098121643,1212000,0.0,0.0
2002-10-04 00:00:00-04:00,1.6234946131435897,1.653793002325805,1.5570061647317102,1.6251777410507202,2060800,0.0,0.0
2002-10-07 00:00:00-04:00,1.6075043970880967,1.6159206824133592,1.5654231309890747,1.5654231309890747,1420800,0.0,0.0
2002-10-08 00:00:00-04:00,1.5822552555005953,1.622653385664161,1.5797304827278649,1.5906715393066406,1255200,0.0,0.0
2002-10-09 00:00:00-04:00,1.5822551676509715,1.59067145098973,1.4703190326690674,1.4703190326690674,1482400,0.0,0.0
2002-10-10 00:00:00-04:00,1.4728438040283078,1.5763636442991895,1.453486466844758,1.541015386581421,2052800,0.0,0.0
2002-10-11 00:00:00-04:00,1.5494316943180717,1.5780469586776045,1.548590050010175,1.5628976821899414,1828000,0.0,0.0
2002-10-14 00:00:00-04:00,1.5544813858018849,1.586463227108336,1.5443819752514956,1.5772053003311157,673600,0.0,0.0
2002-10-15 00:00:00-04:00,1.6411689905033706,1.6706259019255483,1.6133953678544037,1.6487436294555664,1840800,0.0,0.0
2002-10-16 00:00:00-04:00,1.6420109541663457,1.658001879566655,1.6125540370164975,1.6411693096160889,1138400,0.0,0.0
2002-10-17 00:00:00-04:00,1.6580016072057508,1.7387975444305888,1.6394857511962824,1.6647346019744873,1288800,0.0,0.0
2002-10-18 00:00:00-04:00,1.6647345554508957,1.7581548351904326,1.6630512666739392,1.7127071619033813,1427200,0.0,0.0
2002-10-21 00:00:00-04:00,1.7135486709194516,1.7665709789867272,1.6916664001295034,1.7547882795333862,1616800,0.0,0.0
2002-10-22 00:00:00-04:00,1.531757755865359,1.6664176442923033,1.531757755865359,1.6133953332901,7187200,0.0,0.0
2002-10-23 00:00:00-04:00,1.6108702650215787,1.686616646565168,1.6108702650215787,1.678200364112854,1184800,0.0,0.0
2002-10-24 00:00:00-04:00,1.6916665598893972,1.7236482445090415,1.6916665598893972,1.716915249824524,1300800,0.0,0.0
2002-10-25 00:00:00-04:00,1.7084989399609904,1.7674127629364396,1.7034492341573744,1.7127071619033813,2435200,0.0,0.0
2002-10-28 00:00:00-05:00,1.7253317957754952,1.7253317957754952,1.5586900315881165,1.561214804649353,4722400,0.0,0.0
2002-10-29 00:00:00-05:00,1.5620564498711549,1.5620564498711549,1.499776199405662,1.514925479888916,4871200,0.0,0.0
2002-10-30 00:00:00-05:00,1.5401741736761525,1.5612148053412764,1.5115589017694018,1.514925479888916,4926400,0.0,0.0
2002-10-31 00:00:00-05:00,1.527549695484665,1.527549695484665,1.4980927815799532,1.5065090656280518,1644000,0.0,0.0
2002-11-01 00:00:00-05:00,1.5065089502574698,1.5065089502574698,1.4459119987008398,1.4837850332260132,2742400,0.0,0.0
2002-11-04 00:00:00-05:00,1.5048260874097572,1.5443825824447475,1.5048260874097572,1.5216586589813232,1336800,0.0,0.0
2002-11-05 00:00:00-05:00,1.5224997942600262,1.5780470371246338,1.5073505170192705,1.5780470371246338,2224800,0.0,0.0
2002-11-06 00:00:00-05:00,1.5797307678838337,1.5974048225923234,1.5570068456638122,1.5654231309890747,910400,0.0,0.0
2002-11-07 00:00:00-05:00,1.5527983781435604,1.578888711370409,1.5359658118846105,1.5544815063476562,834400,0.0,0.0
2002-11-08 00:00:00-05:00,1.554481779419157,1.554481779419157,1.4332878589630127,1.4332878589630127,2266400,0.0,0.0
2002-11-11 00:00:00-05:00,1.4391790196233887,1.4711607042695727,1.4223464526344989,1.4644277095794678,1081600,0.0,0.0
2002-11-12 00:00:00-05:00,1.468636119564035,1.6007712575991209,1.4677944750541412,1.5485904216766357,2532000,0.0,0.0
2002-11-13 00:00:00-05:00,1.5485898299149492,1.6125533434790573,1.5166081533965026,1.5990873575210571,3766400,0.0,0.0
2002-11-14 00:00:00-05:00,1.6075036388766109,1.643693536336442,1.57804673439578,1.5990873575210571,1755200,0.0,0.0
2002-11-15 00:00:00-05:00,1.607504174111105,1.7169153865812106,1.607504174111105,1.697558045387268,2507200,0.0,0.0
2002-11-18 00:00:00-05:00,1.758996248988742,1.7632044703794694,1.6664174652467594,1.703449010848999,4120000,0.0,0.0
2002-11-19 00:00:00-05:00,1.603295907184258,1.60750412940979,1.4812603521345804,1.60750412940979,9400000,0.0,0.0
2002-11-20 00:00:00-05:00,1.607504284749784,1.6453773252758221,1.561214798959365,1.6201286315917969,2154400,0.0,0.0
2002-11-21 00:00:00-05:00,1.6327525500510907,1.6580013976378951,1.5780469544038707,1.6361191272735596,2915200,0.0,0.0
2002-11-22 00:00:00-05:00,1.6361196606571007,1.6361196606571007,1.5401742653921247,1.5570068359375,3816800,0.0,0.0
2002-11-25 00:00:00-05:00,1.5738392849161265,1.5948799162089768,1.557006715670935,1.5620564222335815,1702400,0.0,0.0
2002-11-26 00:00:00-05:00,1.5628981874701946,1.5847804649682666,1.5199752770540482,1.5570068359375,1782400,0.0,0.0
2002-11-27 00:00:00-05:00,1.5654231026159577,1.588147024424111,1.5553235283032383,1.5713144540786743,1418400,0.0,0.0
2002-11-29 00:00:00-05:00,1.6117124594870824,1.6117124594870824,1.5654231309890747,1.5654231309890747,461600,0.0,0.0
2002-12-02 00:00:00-05:00,1.5990878231126862,1.6622097108671343,1.5780471938612033,1.5906715393066406,3728000,0.0,0.0
2002-12-03 00:00:00-05:00,1.5780474389065509,1.6268616999289687,1.5368078184330674,1.6041377782821655,1670400,0.0,0.0
2002-12-04 00:00:00-05:00,1.5948801106193506,1.620128807037589,1.5822556018829346,1.5822556018829346,1547200,0.0,0.0
2002-12-05 00:00:00-05:00,1.58646365317067,1.660526605697149,1.5822554305384793,1.6201286315917969,2463200,0.0,0.0
2002-12-06 00:00:00-05:00,1.6117120710615722,1.6243364157433309,1.5780470984011319,1.6176034212112427,1127200,0.0,0.0
2002-12-09 00:00:00-05:00,1.5654229427993962,1.5755223555537625,1.5107173355526429,1.5275497436523438,1407200,0.0,0.0
2002-12-10 00:00:00-05:00,1.5443823521607514,1.565422983224175,1.5182920145897432,1.5250250101089478,2289600,0.0,0.0
2002-12-11 00:00:00-05:00,1.5317575120696718,1.5452234987691096,1.4433867937614846,1.4484364986419678,2988800,0.0,0.0
2002-12-12 00:00:00-05:00,1.4484369032010056,1.5233416557312012,1.4433871969101024,1.5233416557312012,1598400,0.0,0.0
2002-12-13 00:00:00-05:00,1.4896765247706436,1.4896765247706436,1.3297677040100098,1.3297677040100098,5163200,0.0,0.0
2002-12-16 00:00:00-05:00,1.3466001749038696,1.3710073801270823,1.3381838917052704,1.3466001749038696,3011200,0.0,0.0
2002-12-17 00:00:00-05:00,1.3634330281373175,1.3667994458086272,1.224564807727369,1.2540216445922852,6561600,0.0,0.0
2002-12-18 00:00:00-05:00,1.136194155279375,1.1530266452307854,1.0671809063467714,1.1210448741912842,15253600,0.0,0.0
2002-12-19 00:00:00-05:00,0.8357340618971852,0.883706684817177,0.7591461620552146,0.7843948602676392,38963200,0.0,0.0
2002-12-20 00:00:00-05:00,0.7995437978945652,0.8121681415453473,0.7684036806608322,0.7970189452171326,23508800,0.0,0.0
2002-12-23 00:00:00-05:00,0.7944942991481423,0.80711872762091,0.778503452732348,0.7911278009414673,10243200,0.0,0.0
